url,experimental_time_to_first_byte_p75,experimental_time_to_first_byte_good_density,experimental_time_to_first_byte_needs_improvement_density,experimental_time_to_first_byte_poor_density,first_contentful_paint_p75,first_contentful_paint_good_density,first_contentful_paint_needs_improvement_density,first_contentful_paint_poor_density,largest_contentful_paint_p75,largest_contentful_paint_good_density,largest_contentful_paint_needs_improvement_density,largest_contentful_paint_poor_density,cumulative_layout_shift_p75,cumulative_layout_shift_good_density,cumulative_layout_shift_needs_improvement_density,cumulative_layout_shift_poor_density,interaction_to_next_paint_p75,interaction_to_next_paint_good_density,interaction_to_next_paint_needs_improvement_density,interaction_to_next_paint_poor_density
https://www.nps.gov/dewa/planyourvisit/basicinfo.htm,111,0.9787,0.0137,0.0076,533,0.9726,0.0185,0.0089,549,0.9913,0.0055,0.0031,0.12,0.745,0.1939,0.0611,84,0.9655,0.0294,0.005
https://www.nps.gov/deva/planyourvisit/directions.htm,450,0.9177,0.0523,0.03,1141,0.9297,0.0552,0.0151,1485,0.9479,0.032,0.02,0.18,0.5829,0.3454,0.0718,68,0.9492,0.0386,0.0123
https://www.nps.gov/gree/index.htm,372,0.922,0.0425,0.0355,904,0.9295,0.0417,0.0287,1416,0.9126,0.0546,0.0327,0.00,0.9954,0.0046,0,79,0.9835,0.0165,0
https://www.nps.gov/cany/planyourvisit/backcountrypermits.htm,224,0.9648,0.0212,0.014,614,0.9879,0.0067,0.0055,680,0.9931,0,0.0069,0.02,0.8131,0.1619,0.025,69,1,0,0
https://www.nps.gov/havo/planyourvisit/hike_day_craterrim.htm,306,0.9786,0.0157,0.0057,801,0.985,0,0.015,908,0.9842,0.0051,0.0107,0.17,0.6382,0.3256,0.0362,,,,
https://www.nps.gov/crla/planyourvisit/scenic-rim-drive.htm,298,0.9548,0.0285,0.0168,742,0.9585,0.0235,0.018,783,0.9776,0.0024,0.02,0.18,0.6853,0.2271,0.0876,63,1,0,0
https://www.nps.gov/subjects/uspp/index.htm,334,0.9249,0.0448,0.0302,827,0.952,0.0307,0.0173,1085,0.973,0.027,0,0.00,1,0,0,,,,
https://www.nps.gov/olym/planyourvisit/lake-crescent-area-brochure.htm,377,0.9662,0.0167,0.0172,963,0.9551,0.0279,0.017,1162,0.9651,0.0231,0.0118,0.01,0.8428,0.1462,0.0111,,,,
https://www.nps.gov/locations/hawaii/heritage.htm,698,0.8711,0.0941,0.0348,1689,0.8503,0.1175,0.0322,1785,0.9254,0.0535,0.0211,0.03,0.9772,0.0228,0,,,,
https://www.nps.gov/thingstodo/visit-the-park-store.htm,265,0.9691,0.0246,0.0063,713,0.9682,0.0139,0.0179,794,0.9717,0.0059,0.0224,0.00,0.9861,0.0139,0,105,0.9776,0.0224,0
https://www.nps.gov/thingstodo/charlies-bunion-via-appalachian-trail.htm,145,0.9856,0.0144,0,452,0.9753,0.0247,0,473,0.9966,0.0034,0,0.00,1,0,0,,,,
https://www.nps.gov/seki/faqtunnel.htm,457,0.9118,0.0685,0.0197,1171,0.9048,0.0532,0.0419,1398,0.9303,0.0456,0.024,0.12,0.7294,0.2017,0.0689,,,,
https://www.nps.gov/blca/planyourvisit/camp_southrim.htm,297,0.9534,0.0255,0.0211,759,0.9674,0.0144,0.0182,891,0.9749,0.0104,0.0147,0.04,0.9278,0.0335,0.0387,176,0.7803,0.1921,0.0276
https://www.nps.gov/maca/planyourvisit/visitor-center-area-and-south-side-trails.htm,171,0.969,0.031,0,562,0.972,0.0221,0.006,610,1,0,0,0.02,0.8537,0.1084,0.0379,88,0.9754,0.0163,0.0083
https://www.nps.gov/shen/planyourvisit/trails-name.htm,131,0.9717,0.0065,0.0218,351,0.9734,0.0059,0.0207,470,0.979,0,0.021,0.02,0.8706,0.0787,0.0507,104,0.9149,0.0769,0.0082
https://www.nps.gov/cagr/index.htm,399,0.9016,0.0655,0.033,872,0.9168,0.0388,0.0444,1354,0.9143,0.0502,0.0355,0.00,0.9884,0.0116,0,96,0.9536,0.0375,0.009
https://www.nps.gov/goga/learn/historyculture/cliff-house.htm,428,0.9364,0.0454,0.0183,978,0.9164,0.0595,0.0241,1244,0.9429,0.0252,0.0319,0.17,0.4151,0.5364,0.0485,,,,
https://www.nps.gov/olym/learn/nature/temperate-rain-forests.htm,429,0.9317,0.0581,0.0102,968,0.9459,0.042,0.0121,1269,0.9377,0.0535,0.0087,0.10,0.7105,0.2589,0.0306,,,,
https://www.nps.gov/lake/planyourvisit/maps.htm,178,0.9835,0.0132,0.0032,633,0.9531,0.0199,0.027,755,0.9606,0.0257,0.0137,0.22,0.525,0.3168,0.1582,104,0.909,0.0738,0.0172
https://www.nps.gov/buff/planyourvisit/paddling.htm,243,0.9516,0.0387,0.0097,751,0.9536,0.0293,0.0171,857,0.9605,0.0269,0.0126,0.15,0.7064,0.2292,0.0644,68,0.9804,0.0093,0.0103
https://www.nps.gov/fosm/learn/historyculture/storiestrailoftears.htm,523,0.8906,0.0813,0.0281,1566,0.8638,0.0974,0.0388,1715,0.9307,0.0511,0.0183,0.04,0.9699,0.0301,0,,,,
https://www.nps.gov/brca/planyourvisit/permitsandreservations.htm,250,0.9809,0.0146,0.0045,654,0.9732,0.0092,0.0176,767,0.9825,0,0.0175,0.06,0.8001,0.1729,0.027,55,1,0,0
https://www.nps.gov/articles/what-is-white-nose-syndrome.htm,401,0.9547,0.0347,0.0106,1056,0.925,0.0554,0.0196,1043,0.979,0.0108,0.0102,0.00,0.9948,0.0052,0,,,,
https://www.nps.gov/grca/planyourvisit/permitsandreservations.htm,304,0.9495,0.0388,0.0117,823,0.9629,0.0211,0.016,1040,0.9636,0.0215,0.015,0.18,0.6834,0.2541,0.0626,71,0.9886,0.0114,0
https://www.nps.gov/subjects/bears/black-bears.htm,532,0.9006,0.0781,0.0213,1447,0.8872,0.0668,0.0461,1821,0.8804,0.0857,0.034,0.15,0.6027,0.3583,0.0391,,,,
https://www.nps.gov/blri/planyourvisit/humpback-rocks-trails.htm,292,0.9693,0.023,0.0078,821,0.9593,0.0134,0.0272,966,0.9721,0.0156,0.0122,0.18,0.6559,0.2854,0.0587,,,,
https://www.nps.gov/blri/planyourvisit/linville-falls-trails.htm,417,0.9238,0.0221,0.0541,1070,0.9373,0.0151,0.0476,1151,0.9425,0.032,0.0255,0.22,0.4626,0.3633,0.1741,,,,
https://www.nps.gov/subjects/fungi/things-to-do-trip-ideas.htm,,,,,1184,0.9192,0.0606,0.0203,1468,0.9441,0.0395,0.0164,0.45,0.4179,0.0082,0.5739,,,,
https://www.nps.gov/nama/planyourvisit/basicinfo.htm,214,0.9881,0.0119,0,584,0.9818,0.0142,0.004,693,0.9965,0,0.0035,0.04,0.9269,0.0692,0.004,80,0.9875,0.0125,0
https://www.nps.gov/deso/index.htm,322,0.9209,0.0504,0.0287,787,0.9343,0.0365,0.0292,1006,0.9501,0.0232,0.0267,0.01,0.8901,0.1063,0.0037,96,0.9553,0.0315,0.0132
https://www.nps.gov/caco/planyourvisit/visitorcenters.htm,361,0.9443,0.0185,0.0372,1052,0.9257,0.0112,0.0631,1468,0.896,0.045,0.059,0.10,0.7491,0.2167,0.0342,,,,
https://www.nps.gov/fost/index.htm,441,0.9158,0.0503,0.0339,1010,0.922,0.043,0.035,1390,0.9273,0.0448,0.0279,0.00,0.9377,0.0549,0.0073,88,0.9772,0.0173,0.0055
https://www.nps.gov/arho/learn/historyculture/lee-s-work-for-reunification.htm,440,0.9092,0.0539,0.0369,1318,0.8717,0.0904,0.0379,1486,0.9295,0.0373,0.0333,0.04,0.9892,0.0108,0,,,,
https://www.nps.gov/mima/planyourvisit/hours.htm,222,0.9615,0.0202,0.0183,483,0.9726,0.0133,0.0141,553,0.9747,0.0145,0.0108,0.04,0.802,0.167,0.031,44,0.9899,0,0.0101
https://www.nps.gov/yose/planyourvisit/summer.htm,171,0.9897,0.0103,0,586,0.992,0.008,0,761,1,0,0,0.13,0.7199,0.2099,0.0702,80,0.9558,0.0297,0.0145
https://www.nps.gov/caco/planyourvisit/guide-to-trails.htm,132,0.9881,0.0058,0.006,438,0.9868,0.0132,0,565,0.9947,0.0053,0,0.02,0.9205,0.0748,0.0047,70,0.9651,0.0276,0.0073
https://www.nps.gov/tripideas/day-hikes-in-the-old-faithful-area.htm,314,0.9517,0.0238,0.0246,758,0.9533,0.0338,0.0128,747,0.9721,0.0203,0.0076,0.01,0.9304,0.0577,0.0119,85,0.976,0.0081,0.0159
https://www.nps.gov/neri/learn/photosmultimedia/webcams.htm,232,0.9837,0.0123,0.004,516,0.9823,0.0105,0.0072,804,0.9742,0.0148,0.011,0.00,0.9972,0.0028,0,47,0.9906,0.0094,0
https://www.nps.gov/yose/planyourvisit/wwcamp.htm,231,0.9682,0.0238,0.008,699,0.9686,0.0079,0.0236,740,0.9668,0.0168,0.0164,0.19,0.6309,0.2564,0.1127,,,,
https://www.nps.gov/vafo/planyourvisit/encampmenttours.htm,169,0.9744,0.02,0.0055,484,0.9842,0.0097,0.0061,542,0.9862,0.0066,0.0073,0.01,0.8378,0.0658,0.0964,80,0.9336,0.0568,0.0096
https://www.nps.gov/yell/planyourvisit/horseride.htm,333,0.9419,0.0292,0.0289,861,0.9473,0.0347,0.018,1060,0.9555,0.026,0.0185,0.14,0.6962,0.2748,0.029,89,0.9778,0.0115,0.0107
https://www.nps.gov/thingstodo/rose-river-falls.htm,326,0.9494,0.0447,0.0059,1021,0.9386,0.0247,0.0367,1170,0.944,0.0357,0.0203,0.03,0.9874,0.0126,0,,,,
https://www.nps.gov/hamp/index.htm,440,0.9305,0.0434,0.0261,979,0.93,0.0523,0.0178,1326,0.9195,0.0518,0.0287,0.00,0.9752,0.0215,0.0033,88,0.9545,0.0455,0
https://www.nps.gov/grte/planyourvisit/jennylakecg.htm,364,0.9272,0.0574,0.0154,1019,0.9481,0.0386,0.0132,1422,0.9271,0.0584,0.0145,0.19,0.5549,0.3613,0.0838,106,0.9026,0.0864,0.0111
https://www.nps.gov/mapr/planyourvisit/losalamos-visitorcenter.htm,300,0.97,0.0244,0.0056,709,0.9708,0.0243,0.005,791,0.9838,0.0053,0.0108,0.00,0.9699,0.0246,0.0055,83,0.9924,0.0076,0
https://www.nps.gov/subjects/volcanoes/eruption-classifications.htm,985,0.6354,0.2837,0.0809,1943,0.7132,0.1935,0.0934,2101,0.8391,0.1066,0.0543,0.05,0.9775,0.0165,0.0059,110,0.935,0.043,0.022
https://www.nps.gov/olym/planyourvisit/wilderness-trail-conditions.htm,234,0.9734,0.0139,0.0127,654,0.9627,0.0253,0.012,699,0.984,0.016,0,0.02,0.8546,0.1327,0.0127,91,0.9479,0.0318,0.0203
https://www.nps.gov/yose/planyourvisit/scarebears.htm,277,0.9469,0.0295,0.0236,777,0.9506,0.0326,0.0167,880,0.9733,0.0093,0.0174,0.17,0.708,0.2521,0.0399,,,,
https://www.nps.gov/dewa/planyourvisit/dingmans-creek-trail.htm,455,0.9363,0.0588,0.0049,907,0.9598,0.0198,0.0204,945,0.9752,0.0115,0.0132,0.16,0.6485,0.3098,0.0417,,,,
https://www.nps.gov/arch/planyourvisit/balancedrock.htm,306,0.9372,0.0489,0.0138,725,0.9571,0.0244,0.0185,921,0.9639,0.0241,0.012,0.04,0.8629,0.1051,0.032,74,0.9908,0.0092,0
https://www.nps.gov/hofr/planyourvisit/basicinfo.htm,211,0.994,0.006,0,535,0.9879,0.0121,0,617,1,0,0,0.00,1,0,0,87,0.9823,0.0177,0
https://www.nps.gov/articles/parksciencev31-n1_buttke_etal-htm.htm,1330,0.4016,0.4724,0.1261,2897,0.3641,0.4071,0.2288,3141,0.5933,0.2612,0.1455,0.00,0.9838,0.0074,0.0088,158,0.7973,0.0661,0.1366
https://www.nps.gov/nama/planyourvisit/places-to-visit.htm,133,0.9941,0,0.0059,505,0.9851,0.0051,0.0098,605,0.9778,0.0053,0.0168,0.00,0.9957,0.0043,0,67,1,0,0
https://www.nps.gov/slbe/planyourvisit/sbht.htm,445,0.9207,0.0581,0.0212,1010,0.9189,0.0381,0.043,1159,0.9417,0.0293,0.029,0.18,0.6166,0.3446,0.0388,,,,
https://www.nps.gov/seki/planyourvisit/cgdayhikesum.htm,182,1,0,0,754,0.9483,0.0368,0.0149,838,0.9849,0.0074,0.0077,0.04,0.8764,0.1157,0.0079,,,,
https://www.nps.gov/guco/index.htm,426,0.9731,0.0209,0.006,903,0.977,0.023,0,1149,0.9701,0.0252,0.0048,0.00,0.9855,0.0145,0,96,0.935,0.0577,0.0073
https://www.nps.gov/seki/learn/photosmultimedia/webcams.htm,217,0.9633,0.0305,0.0062,536,0.9844,0.0115,0.0041,964,0.9458,0.0293,0.025,0.04,0.7883,0.1375,0.0742,63,0.9775,0.0225,0
https://www.nps.gov/zion/learn/nature/zion-canyon-visitor-center.htm,440,0.8783,0.0691,0.0525,1188,0.9144,0.0392,0.0463,1451,0.9171,0.0276,0.0553,0.22,0.5079,0.3383,0.1538,73,0.962,0.038,0
https://www.nps.gov/yose/planyourvisit/brochures.htm,380,0.9359,0.0553,0.0088,786,0.9838,0.0162,0,842,1,0,0,0.16,0.7332,0.2122,0.0546,67,0.9734,0.0137,0.013
https://www.nps.gov/blri/planyourvisit/calendar.htm,125,0.9843,0.0116,0.004,472,0.9836,0.0031,0.0132,480,0.9888,0.0075,0.0037,0.14,0.7467,0.1538,0.0994,94,0.9555,0.0398,0.0047
https://www.nps.gov/thingstodo/experience-the-shafer-trail.htm,410,0.949,0.0294,0.0217,1073,0.9153,0.0502,0.0345,1135,0.9443,0.0276,0.028,0.03,0.988,0.0077,0.0043,,,,
https://www.nps.gov/neri/planyourvisit/placestogo.htm,134,0.9842,0.0102,0.0055,495,0.9701,0.0148,0.0151,633,0.9818,0.0123,0.0059,0.00,1,0,0,85,0.9662,0.0338,0
https://www.nps.gov/grsm/planyourvisit/whynoentrancefee.htm,481,0.8898,0.0788,0.0314,1193,0.9036,0.0706,0.0258,1504,0.928,0.037,0.035,0.23,0.4679,0.3343,0.1978,70,0.9706,0.0232,0.0062
https://www.nps.gov/subjects/npscelebrates/fall-season.htm,310,0.9121,0.0718,0.016,940,0.9405,0.0521,0.0074,982,0.9733,0.0267,0,0.00,0.9918,0.0082,0,178,0.8088,0.1103,0.0808
https://www.nps.gov/dena/planyourvisit/courtesy-shuttle-buses.htm,450,0.9249,0.028,0.047,1004,0.9338,0.0402,0.026,1070,0.9461,0.0331,0.0208,0.22,0.5721,0.2636,0.1643,95,0.8866,0.0984,0.0149
https://www.nps.gov/chsc/index.htm,459,0.9333,0.0598,0.0069,1052,0.9507,0.0369,0.0125,1371,0.982,0.0124,0.0057,0.00,0.993,0.007,0,104,0.9569,0.022,0.0211
https://www.nps.gov/romo/planyourvisit/pets.htm,291,0.9455,0.0426,0.0119,820,0.9608,0.0223,0.0169,849,0.9816,0.0124,0.006,0.16,0.7155,0.2268,0.0577,,,,
https://www.nps.gov/chis/planyourvisit/santa-cruz-things-to-do.htm,265,0.9529,0.0318,0.0153,745,0.9723,0.0165,0.0112,806,0.9744,0.0195,0.0062,0.16,0.6885,0.2172,0.0943,,,,
https://www.nps.gov/thro/planyourvisit/visitorcenters.htm,472,0.9353,0.0429,0.0219,1068,0.9153,0.0599,0.0248,1250,0.9456,0.041,0.0134,0.04,0.9704,0.004,0.0255,81,0.9595,0.0114,0.0291
https://www.nps.gov/cany/planyourvisit/canyonlands-planning-guide.htm,152,0.9894,0,0.0106,527,0.9871,0.0033,0.0096,799,0.9846,0.0083,0.0071,0.12,0.7215,0.2234,0.0551,70,0.9813,0.0187,0
https://www.nps.gov/glba/planyourvisit/maps.htm,336,0.9181,0.0486,0.0333,881,0.9164,0.0345,0.049,1187,0.9418,0.0286,0.0296,0.05,0.7779,0.18,0.0421,112,0.9139,0.0435,0.0425
https://www.nps.gov/cacl/index.htm,377,0.9294,0.0525,0.0181,977,0.9381,0.0465,0.0155,1286,0.9538,0.0349,0.0112,0.00,1,0,0,96,0.9382,0.044,0.0179
https://www.nps.gov/articles/000/japan-during-world-war-ii.htm,872,0.7521,0.2139,0.0341,2199,0.7039,0.2132,0.0829,2249,0.8671,0.1185,0.0143,0.03,0.9781,0,0.0219,,,,
https://www.nps.gov/romo/planyourvisit/brochures.htm,136,0.9918,0.0082,0,533,0.9708,0.0144,0.0147,595,0.9861,0.0046,0.0093,0.01,0.8612,0.0954,0.0434,,,,
https://www.nps.gov/hale/planyourvisit/weather.htm,430,0.9329,0.0626,0.0045,857,0.9736,0.0207,0.0057,1027,0.9891,0.0079,0.003,0.00,0.9939,0,0.0061,,,,
https://www.nps.gov/mora/learn/photosmultimedia/virtual-tour.htm,132,0.9864,0.0136,0,510,0.993,0.007,0,540,0.9964,0.0036,0,0.00,0.9935,0.0065,0,508,0.2415,0.5,0.2585
https://www.nps.gov/gate/planyourvisit/maps.htm,104,0.9868,0.0132,0,366,0.9914,0.0046,0.0039,389,0.9914,0.0042,0.0044,0.20,0.6849,0.2389,0.0761,,,,
https://www.nps.gov/dino/planyourvisit/index.htm,306,0.968,0.0255,0.0065,823,0.9778,0.0138,0.0084,911,0.9862,0,0.0138,0.03,1,0,0,62,0.9661,0.0261,0.0078
https://www.nps.gov/whho/learn/historyculture/jacqueline-kennedy-garden.htm,152,0.9828,0.0067,0.0105,591,0.9703,0.0181,0.0116,650,0.9814,0.0119,0.0067,0.00,0.9849,0.0151,0,54,0.982,0.0087,0.0093
https://www.nps.gov/mora/learn/nature/mammals-of-mount-rainier.htm,168,0.9551,0.0345,0.0104,415,0.9886,0.0089,0.0025,519,0.9933,0.0067,0,0.00,0.9968,0.0032,0,49,0.9908,0.0044,0.0048
https://www.nps.gov/pore/planyourvisit/basicinfo.htm,201,0.9872,0.0069,0.006,712,0.9761,0.0183,0.0056,810,0.9934,0,0.0066,0.19,0.6593,0.2334,0.1073,88,0.9721,0.0187,0.0091
https://www.nps.gov/fodo/index.htm,407,0.9329,0.0457,0.0214,967,0.9378,0.0415,0.0207,1251,0.9395,0.0362,0.0243,0.00,1,0,0,94,0.9305,0.0295,0.0399
https://www.nps.gov/foda/index.htm,363,0.9405,0.0471,0.0125,834,0.9304,0.0536,0.016,1194,0.9395,0.0292,0.0313,0.00,0.9951,0,0.0049,96,0.9645,0.0271,0.0084
https://www.nps.gov/libo/index.htm,486,0.9083,0.0597,0.032,964,0.9139,0.0436,0.0425,1347,0.9155,0.0432,0.0413,0.00,0.9306,0.0596,0.0098,86,0.9641,0.0303,0.0056
https://www.nps.gov/havo/learn/nature/ml2022.htm,800,0.7763,0.1883,0.0354,1962,0.7762,0.1526,0.0712,2738,0.7914,0.1359,0.0728,0.17,0.6456,0.1823,0.1721,132,0.8842,0.0497,0.0661
https://www.nps.gov/grpo/index.htm,500,0.9226,0.0538,0.0236,950,0.9447,0.026,0.0293,1412,0.9275,0.0388,0.0336,0.00,0.9962,0.0038,0,93,0.9219,0.0596,0.0185
https://www.nps.gov/voya/planyourvisit/visitorcenters.htm,460,0.9315,0.0388,0.0298,1029,0.9251,0.0401,0.0348,1298,0.9459,0.0235,0.0306,0.26,0.4997,0.2506,0.2497,87,0.9764,0,0.0236
https://www.nps.gov/cebr/planyourvisit/conditions.htm,207,0.9633,0.0241,0.0125,617,0.9597,0.0262,0.0142,750,0.9714,0.021,0.0076,0.00,0.959,0.0259,0.0151,64,0.9556,0.0444,0
https://www.nps.gov/subjects/nationalregister/state-historic-preservation-offices.htm,236,0.9577,0.0423,0,637,0.9606,0.0233,0.0162,643,0.9696,0.022,0.0084,0.00,1,0,0,103,0.9895,0.0105,0
https://www.nps.gov/state/vt/index.htm,296,0.9731,0.0269,0,731,0.9892,0,0.0108,739,0.9892,0.0108,0,0.02,1,0,0,,,,
https://www.nps.gov/sahi/planyourvisit/fees.htm,311,0.9305,0.0439,0.0256,809,0.9342,0.0421,0.0237,953,0.9547,0.0239,0.0215,0.19,0.5963,0.2849,0.1188,78,0.9689,0.0262,0.0049
https://www.nps.gov/dino/planyourvisit/campgrounds.htm,284,0.9641,0.0185,0.0173,857,0.93,0.0282,0.0418,938,0.9502,0.0219,0.0279,0.03,0.9862,0.0088,0.005,60,0.9648,0.0262,0.0091
https://www.nps.gov/linc/learn/historyculture/memorial-features.htm,362,0.9374,0.0626,0,901,0.9447,0.0407,0.0147,1237,0.9553,0.0354,0.0093,0.00,1,0,0,,,,
https://www.nps.gov/articles/000/the-six-nations-confederacy-during-the-american-revolution.htm,438,0.9614,0.026,0.0127,1403,0.9251,0.0413,0.0337,1574,0.9442,0.0431,0.0128,0.03,0.8941,0.0702,0.0357,,,,
https://www.nps.gov/mapr/planyourvisit/losalamos-nm.htm,311,0.9406,0.0535,0.0059,723,0.9681,0.0273,0.0047,973,0.9595,0.0242,0.0162,0.08,0.8095,0.1812,0.0094,78,0.9834,0.0166,0
https://www.nps.gov/yose/planyourvisit/water.htm,276,0.9545,0.0176,0.0279,679,0.97,0.0226,0.0074,740,0.9844,0.0156,0,0.16,0.6911,0.2472,0.0617,,,,
https://www.nps.gov/glac/planyourvisit/fishing.htm,433,0.9337,0.0407,0.0255,1078,0.9374,0.0327,0.0299,1278,0.9468,0.0329,0.0203,0.04,0.7992,0.1762,0.0246,,,,
https://www.nps.gov/fofr/index.htm,419,0.8943,0.0525,0.0532,956,0.8993,0.0432,0.0575,1407,0.9168,0.0305,0.0527,0.01,0.858,0.1107,0.0313,105,0.8923,0.0716,0.0361
https://www.nps.gov/seki/learn/nature/animals.htm,525,0.9023,0.0578,0.04,1048,0.8975,0.0801,0.0224,1329,0.9336,0.0576,0.0089,0.06,0.7746,0.1383,0.0871,,,,
https://www.nps.gov/cany/planyourvisit/calendar.htm,165,0.989,0.011,0,455,0.9908,0.0092,0,553,0.9959,0.0041,0,0.14,0.7257,0.1487,0.1255,87,0.9827,0.0173,0
https://www.nps.gov/cuga/planyourvisit/camping.htm,343,0.9583,0.0351,0.0066,872,0.9605,0.0285,0.011,1078,0.9743,0.0164,0.0093,0.21,0.6102,0.3106,0.0792,86,0.9153,0.0729,0.0118
https://www.nps.gov/nepe/index.htm,365,0.9647,0.0234,0.0119,842,0.9496,0.041,0.0094,1090,0.9641,0.0243,0.0116,0.00,1,0,0,,,,
https://www.nps.gov/romo/planyourvisit/fishing.htm,374,0.9365,0.0489,0.0146,1020,0.9413,0.0456,0.0131,1049,0.9534,0.0392,0.0074,0.19,0.4709,0.4379,0.0912,,,,
https://www.nps.gov/mava/index.htm,429,0.9282,0.0602,0.0116,874,0.9517,0.0344,0.0139,1210,0.96,0.0228,0.0171,0.00,1,0,0,88,0.9644,0.0285,0.0071
https://www.nps.gov/home/planyourvisit/quilt-discovery-experience.htm,418,0.9384,0.0313,0.0303,1265,0.9166,0.0343,0.0491,1426,0.9318,0.0288,0.0394,0.00,0.9909,0,0.0091,,,,
https://www.nps.gov/neri/planyourvisit/scenic-drives-at-new-river-gorge.htm,395,0.9253,0.0439,0.0309,1047,0.902,0.0666,0.0313,1334,0.9184,0.0606,0.0211,0.03,0.9959,0.0041,0,,,,
https://www.nps.gov/band/planyourvisit/tsankawi.htm,342,0.9484,0.0348,0.0168,901,0.941,0.0394,0.0195,1032,0.9637,0.0138,0.0225,0.18,0.6168,0.3236,0.0597,,,,
https://www.nps.gov/grsm/planyourvisit/mingo-falls.htm,411,0.9284,0.0551,0.0165,1085,0.8922,0.0591,0.0487,1170,0.9237,0.0501,0.0262,0.25,0.4604,0.2825,0.2571,,,,
https://www.nps.gov/brca/learn/nature/night-skies.htm,299,0.9627,0.0245,0.0127,698,0.9744,0.0157,0.01,988,0.9755,0.008,0.0165,0.09,0.746,0.2243,0.0297,70,0.9904,0.0096,0
https://www.nps.gov/articles/000/plan-like-a-park-ranger-top-10-tips-for-visiting-haleakala-national-park.htm,265,0.9518,0.0401,0.0082,730,0.962,0.0302,0.0077,731,0.9918,0.0082,0,0.00,0.992,0,0.008,,,,
https://www.nps.gov/thingstodo/talltreeshike.htm,410,0.9234,0.0384,0.0382,939,0.9285,0.0338,0.0378,1005,0.9521,0.0292,0.0187,0.03,0.9948,0,0.0052,79,1,0,0
https://www.nps.gov/yose/planyourvisit/bpcamp.htm,479,0.8961,0.0804,0.0235,1090,0.9248,0.0533,0.0219,1140,0.9511,0.037,0.0119,0.20,0.5158,0.4303,0.0539,,,,
https://www.nps.gov/acad/planyourvisit/hikes-jordan-pond.htm,502,0.9419,0.0388,0.0193,1117,0.932,0.034,0.034,1172,0.9551,0.0267,0.0182,0.19,0.5113,0.3923,0.0965,,,,
https://www.nps.gov/kemo/planyourvisit/fees.htm,341,0.902,0.062,0.036,895,0.9195,0.0426,0.0379,1115,0.9343,0.0407,0.025,0.05,0.8363,0.0625,0.1012,,,,
https://www.nps.gov/jica/index.htm,380,0.9207,0.0793,0,936,0.9095,0.0842,0.0063,1393,0.919,0.063,0.018,0.00,0.952,0.0413,0.0067,104,0.8931,0.0773,0.0296
https://www.nps.gov/thingstodo/navajo-loop-trail.htm,303,0.9612,0.0261,0.0127,967,0.9688,0.0185,0.0127,979,0.9867,0.0133,0,0.00,0.9872,0.0066,0.0062,76,1,0,0
https://www.nps.gov/glac/planyourvisit/backcountry-reservations.htm,217,0.9552,0.0317,0.0132,608,0.9515,0.0355,0.0129,770,0.9632,0.0162,0.0206,0.01,0.9164,0.0776,0.0061,78,0.9829,0.0171,0
https://www.nps.gov/jaga/an-evening-with-edgar-allan-poe.htm,929,0.7083,0.2427,0.0489,1402,0.842,0.1017,0.0563,1560,0.9324,0.0482,0.0194,0.00,0.9909,0.0091,0,,,,
https://www.nps.gov/glac/planyourvisit/weddings.htm,318,0.9473,0.0443,0.0084,707,0.9624,0.0317,0.0059,870,0.9719,0.0209,0.0071,0.04,0.8765,0.1166,0.0069,79,0.9781,0.0219,0
https://www.nps.gov/dewa/planyourvisit/raymondskill-creek-trail.htm,389,0.9097,0.0575,0.0328,976,0.92,0.0486,0.0314,1227,0.9447,0.0301,0.0252,0.16,0.5594,0.3988,0.0418,,,,
https://www.nps.gov/lecl/learn/historyculture/sacagawea.htm,412,0.9732,0.0134,0.0134,1015,0.9327,0.0432,0.0241,1267,0.9465,0.0247,0.0288,0.42,0.5027,0.0277,0.4696,,,,
https://www.nps.gov/glac/planyourvisit/loganpass.htm,483,0.9446,0.0388,0.0167,1136,0.9284,0.0539,0.0178,1398,0.9452,0.041,0.0138,0.10,0.7504,0.2365,0.0131,,,,
https://www.nps.gov/pete/index.htm,440,0.9134,0.049,0.0376,907,0.9066,0.0582,0.0352,1370,0.9331,0.0439,0.023,0.00,0.9957,0.0043,0,94,0.9259,0.0594,0.0148
https://www.nps.gov/wrbr/learn/news/single-engine-airplane-crashes-into-woods-near-first-flight-airport.htm,374,0.9469,0.0531,0,1004,0.963,0.0189,0.0181,1160,0.9797,0.0134,0.007,0.16,0.5721,0.3973,0.0307,,,,
https://www.nps.gov/pore/planyourvisit/camping.htm,220,0.9927,0.0073,0,729,0.9746,0.0185,0.0069,825,0.9771,0.016,0.0069,0.11,0.7386,0.1994,0.062,69,1,0,0
https://www.nps.gov/tont/index.htm,432,0.9221,0.057,0.0209,966,0.9333,0.0452,0.0215,1307,0.9283,0.0497,0.022,0.00,0.9741,0.0216,0.0043,86,0.9521,0.0321,0.0158
https://www.nps.gov/subjects/uspp/become-a-uspp-officer.htm,350,0.9205,0.0664,0.0132,918,0.9244,0.0505,0.0251,1293,0.9149,0.0512,0.0339,0.03,0.9932,0,0.0068,,,,
https://www.nps.gov/subjects/geology/geotime.htm,708,0.8153,0.1676,0.0172,1603,0.825,0.1349,0.0401,1893,0.8871,0.0893,0.0236,0.03,0.9846,0.0154,0,110,0.8867,0.0744,0.0389
